species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
316,215342,1,4.0,65,10,227,13964.123489583333,2,5.0,0.4461538461538462,2.477039738833096
316,215342,2,9.0,66,12,256,14125.131072607484,-12,-9.0,-0.5454545454545454,-81.79549943349588
316,215342,6,1.44,49,9,182,9281.860621155325,-9,-1.44,-0.3673469387755102,17.139881403217576
316,215358,1,1.0,65,10,227,13964.123489583333,2,0.0,0.4461538461538462,2.477039738833096
316,215358,2,1.0,66,12,256,14125.131072607484,-2,0.0,-0.5454545454545454,-81.79549943349588
316,215358,3,1.9599999999999997,62,10,220,8726.628109996756,0,0.04000000000000026,0.0,18.74162368163783
316,215358,4,2.5600000000000005,57,10,220,9888.608778258302,0,-0.5600000000000005,-0.3508771929824561,17.38744156083269
316,215358,5,2.8899999999999997,55,10,200,10879.692947225765,-1,1.1100000000000003,-0.32727272727272727,-29.051496837644365
316,215358,6,4.0,49,9,182,9281.860621155325,-1,0.0,-0.3673469387755102,17.139881403217576
316,215358,7,4.840000000000001,48,8,164,10121.714809912986,1,-0.8400000000000007,0.0,6.200039770095107
316,238356,2,1.0,66,12,256,14125.131072607484,-2,0.0,-0.5454545454545454,-81.79549943349588
316,238356,3,1.6900000000000002,62,10,220,8726.628109996756,0,0.30999999999999983,0.0,18.74162368163783
316,238356,4,2.5600000000000005,57,10,220,9888.608778258302,0,-0.5600000000000005,-0.3508771929824561,17.38744156083269
316,238356,5,2.8899999999999997,55,10,200,10879.692947225765,-10,-2.8899999999999997,-0.32727272727272727,-29.051496837644365
316,238382,2,1.0,66,12,256,14125.131072607484,-2,1.0,-0.5454545454545454,-81.79549943349588
316,238382,3,2.5600000000000005,62,10,220,8726.628109996756,0,0.4399999999999995,0.0,18.74162368163783
316,238382,4,3.24,57,10,220,9888.608778258302,0,-0.2400000000000002,-0.3508771929824561,17.38744156083269
316,238382,5,3.61,55,10,200,10879.692947225765,-1,0.3900000000000001,-0.32727272727272727,-29.051496837644365
316,238382,6,4.0,49,9,182,9281.860621155325,-1,0.0,-0.3673469387755102,17.139881403217576
316,238382,7,4.0,48,8,164,10121.714809912986,1,-2.0,0.0,6.200039770095107
1575,215191,1,1.0,65,5,227,13964.123489583333,0,0.0,0.4461538461538462,2.477039738833096
1575,215191,2,1.0,66,5,256,14125.131072607484,0,1.0,-0.5454545454545454,-81.79549943349588
1575,215191,3,2.25,62,5,220,8726.628109996756,-1,-0.25,0.0,18.74162368163783
1575,215191,4,2.5600000000000005,57,4,220,9888.608778258302,-1,0.4399999999999995,-0.3508771929824561,17.38744156083269
1575,215191,5,3.61,55,3,200,10879.692947225765,-3,-3.61,-0.32727272727272727,-29.051496837644365
1575,215246,1,4.0,65,5,227,13964.123489583333,0,2.0,0.4461538461538462,2.477039738833096
1575,215246,2,6.25,66,5,256,14125.131072607484,0,6.75,-0.5454545454545454,-81.79549943349588
1575,215246,3,13.690000000000001,62,5,220,8726.628109996756,-5,-13.690000000000001,0.0,18.74162368163783
1575,215271,1,1.0,65,5,227,13964.123489583333,0,0.0,0.4461538461538462,2.477039738833096
1575,215271,2,1.0,66,5,256,14125.131072607484,0,2.0,-0.5454545454545454,-81.79549943349588
1575,215271,3,3.61,62,5,220,8726.628109996756,-1,-0.6099999999999999,0.0,18.74162368163783
1575,215271,4,3.61,57,4,220,9888.608778258302,-4,-3.61,-0.3508771929824561,17.38744156083269
1575,215315,1,2.25,65,5,227,13964.123489583333,0,-0.25,0.4461538461538462,2.477039738833096
1575,215315,2,2.25,66,5,256,14125.131072607484,0,4.75,-0.5454545454545454,-81.79549943349588
1575,215315,3,7.839999999999999,62,5,220,8726.628109996756,-1,0.16000000000000103,0.0,18.74162368163783
1575,215315,4,8.41,57,4,220,9888.608778258302,-1,-0.41000000000000014,-0.3508771929824561,17.38744156083269
1575,215315,5,8.41,55,3,200,10879.692947225765,-3,-8.41,-0.32727272727272727,-29.051496837644365
1575,215333,1,39.69,65,5,227,13964.123489583333,0,22.310000000000002,0.4461538461538462,2.477039738833096
1575,215333,2,62.410000000000004,66,5,256,14125.131072607484,0,93.59,-0.5454545454545454,-81.79549943349588
1575,215333,3,156.25,62,5,220,8726.628109996756,-1,44.75,0.0,18.74162368163783
1575,215333,4,201.64,57,4,220,9888.608778258302,-1,17.360000000000014,-0.3508771929824561,17.38744156083269
1575,215333,5,219.04000000000002,55,3,200,10879.692947225765,-2,72.95999999999998,-0.32727272727272727,-29.051496837644365
1575,215333,6,292.41,49,1,182,9281.860621155325,0,107.58999999999997,-0.3673469387755102,17.139881403217576
1139,215235,1,2.25,65,1,227,13964.123489583333,0,-0.25,0.4461538461538462,2.477039738833096
1139,215235,2,2.25,66,1,256,14125.131072607484,0,1.75,-0.5454545454545454,-81.79549943349588
1139,215235,3,4.2025,62,1,220,8726.628109996756,0,-0.20249999999999968,0.0,18.74162368163783
1139,215235,4,4.41,57,1,220,9888.608778258302,0,0.5899999999999999,-0.3508771929824561,17.38744156083269
1139,215235,5,5.0625,55,1,200,10879.692947225765,0,-1.0625,-0.32727272727272727,-29.051496837644365
1139,215235,6,4.41,49,1,182,9281.860621155325,0,-0.41000000000000014,-0.3673469387755102,17.139881403217576
1139,215235,7,4.6225,48,1,164,10121.714809912986,0,-0.6224999999999996,0.0,6.200039770095107
1057,215274,1,237.16000000000003,65,1,227,13964.123489583333,0,27.839999999999975,0.4461538461538462,2.477039738833096
1057,215274,2,265.69,66,1,256,14125.131072607484,0,65.31,-0.5454545454545454,-81.79549943349588
1057,215274,3,331.23999999999995,62,1,220,8726.628109996756,0,60.76000000000005,0.0,18.74162368163783
1057,215274,4,392.04,57,1,220,9888.608778258302,0,-0.040000000000020464,-0.3508771929824561,17.38744156083269
1057,215274,5,392.04,55,1,200,10879.692947225765,0,7.9599999999999795,-0.32727272727272727,-29.051496837644365
1057,215274,6,400.0,49,1,182,9281.860621155325,0,0.0,-0.3673469387755102,17.139881403217576
1057,215274,7,400.0,48,1,164,10121.714809912986,0,8.0,0.0,6.200039770095107
990,7736,1,457.9599999999999,65,7,227,13964.123489583333,1,98.04000000000008,0.4461538461538462,2.477039738833096
990,7736,2,556.96,66,8,256,14125.131072607484,-1,193.03999999999996,-0.5454545454545454,-81.79549943349588
990,7736,3,750.7599999999999,62,7,220,8726.628109996756,-1,197.24000000000012,0.0,18.74162368163783
990,7736,4,948.6400000000001,57,6,220,9888.608778258302,-2,159.3599999999999,-0.3508771929824561,17.38744156083269
990,7736,5,1108.8899999999999,55,4,200,10879.692947225765,-1,245.11000000000013,-0.32727272727272727,-29.051496837644365
990,7736,6,1354.2399999999998,49,3,182,9281.860621155325,-1,-91.23999999999978,-0.3673469387755102,17.139881403217576
990,7736,7,1263.8024999999998,48,2,164,10121.714809912986,0,-155.80249999999978,0.0,6.200039770095107
990,215177,1,2.25,65,7,227,13964.123489583333,1,-0.25,0.4461538461538462,2.477039738833096
990,215177,2,2.25,66,8,256,14125.131072607484,-1,2.75,-0.5454545454545454,-81.79549943349588
990,215177,3,5.289999999999999,62,7,220,8726.628109996756,-1,0.7100000000000009,0.0,18.74162368163783
990,215177,4,6.25,57,6,220,9888.608778258302,-2,-0.25,-0.3508771929824561,17.38744156083269
990,215177,5,6.25,55,4,200,10879.692947225765,-1,-0.25,-0.32727272727272727,-29.051496837644365
990,215177,6,6.760000000000001,49,3,182,9281.860621155325,-3,-6.760000000000001,-0.3673469387755102,17.139881403217576
990,215183,1,2.25,65,7,227,13964.123489583333,1,-0.25,0.4461538461538462,2.477039738833096
990,215183,2,2.25,66,8,256,14125.131072607484,-1,-0.25,-0.5454545454545454,-81.79549943349588
990,215183,3,2.8899999999999997,62,7,220,8726.628109996756,-1,-0.8899999999999997,0.0,18.74162368163783
990,215183,4,2.8899999999999997,57,6,220,9888.608778258302,-6,-2.8899999999999997,-0.3508771929824561,17.38744156083269
