species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
1575,232013,5,79.21000000000001,48,4,168,11122.38,-1,-0.21000000000000796,-0.3541666666666667,-0.3812697231670275
1575,232013,6,79.21000000000001,41,3,151,11104.079053287982,-3,-79.21000000000001,-0.07317073170731707,9.20350464576076
1575,325686,5,1.44,48,4,168,11122.38,-1,-0.43999999999999995,-0.3541666666666667,-0.3812697231670275
1575,325686,6,1.44,41,3,151,11104.079053287982,-1,-0.43999999999999995,-0.07317073170731707,9.20350464576076
1575,325686,7,1.44,42,2,148,11481.422743764173,0,-0.43999999999999995,0.19047619047619047,2.7392137728106936
1575,325688,5,2.25,48,4,168,11122.38,-4,-2.25,-0.3541666666666667,-0.3812697231670275
1139,235571,2,1.0,62,1,208,9526.481234567902,0,0.0,-0.3548387096774194,20.174732148546383
1139,235571,3,1.6900000000000002,59,1,186,10777.314627777778,1,0.30999999999999983,-0.3728813559322034,-4.8077290960452155
1139,235571,4,2.25,50,2,164,10493.65861111111,0,0.75,0.08,12.574427777777782
1139,235571,5,3.24,48,2,168,11122.38,0,-0.2400000000000002,-0.3541666666666667,-0.3812697231670275
1139,235571,6,3.61,41,2,151,11104.079053287982,0,0.3900000000000001,-0.07317073170731707,9.20350464576076
1139,235571,7,4.0,42,2,148,11481.422743764173,0,0.0,0.19047619047619047,2.7392137728106936
1139,305885,4,1.0,50,2,164,10493.65861111111,0,0.0,0.08,12.574427777777782
1139,305885,5,1.6900000000000002,48,2,168,11122.38,0,-0.6900000000000002,-0.3541666666666667,-0.3812697231670275
1139,305885,6,1.9599999999999997,41,2,151,11104.079053287982,0,0.04000000000000026,-0.07317073170731707,9.20350464576076
1139,305885,7,2.8899999999999997,42,2,148,11481.422743764173,0,0.11000000000000032,0.19047619047619047,2.7392137728106936
1057,231943,1,506.25,60,2,198,11380.435555555556,1,-324.25,0.16666666666666666,-30.899238683127564
1057,231943,2,182.25,62,3,208,9526.481234567902,-1,36.75,-0.3548387096774194,20.174732148546383
1057,231943,3,219.04000000000002,59,2,186,10777.314627777778,0,125.95999999999998,-0.3728813559322034,-4.8077290960452155
1057,231943,4,345.96000000000004,50,2,164,10493.65861111111,0,107.03999999999996,0.08,12.574427777777782
1057,231943,5,453.69000000000005,48,2,168,11122.38,0,21.309999999999945,-0.3541666666666667,-0.3812697231670275
1057,231943,6,475.24,41,2,151,11104.079053287982,-1,5.759999999999991,-0.07317073170731707,9.20350464576076
1057,232029,1,1.0,60,2,198,11380.435555555556,1,1.0,0.16666666666666666,-30.899238683127564
1057,232029,2,2.25,62,3,208,9526.481234567902,-1,1.75,-0.3548387096774194,20.174732148546383
1057,232029,3,4.840000000000001,59,2,186,10777.314627777778,0,2.1599999999999993,-0.3728813559322034,-4.8077290960452155
1057,232029,4,7.290000000000001,50,2,164,10493.65861111111,0,1.709999999999999,0.08,12.574427777777782
1057,232029,5,9.0,48,2,168,11122.38,0,0.0,-0.3541666666666667,-0.3812697231670275
1057,232029,6,9.0,41,2,151,11104.079053287982,-2,-9.0,-0.07317073170731707,9.20350464576076
1057,235560,2,1.0,62,3,208,9526.481234567902,-3,-1.0,-0.3548387096774194,20.174732148546383
990,231843,1,2.25,60,3,198,11380.435555555556,0,1.75,0.16666666666666666,-30.899238683127564
990,231843,2,4.0,62,3,208,9526.481234567902,0,1.0,-0.3548387096774194,20.174732148546383
990,231843,3,5.289999999999999,59,3,186,10777.314627777778,0,3.710000000000001,-0.3728813559322034,-4.8077290960452155
990,231843,4,9.0,50,3,164,10493.65861111111,0,0.0,0.08,12.574427777777782
990,231843,5,9.610000000000001,48,3,168,11122.38,-3,-9.610000000000001,-0.3541666666666667,-0.3812697231670275
990,231888,1,25.0,60,3,198,11380.435555555556,0,0.0,0.16666666666666666,-30.899238683127564
990,231888,2,25.0,62,3,208,9526.481234567902,0,5.0,-0.3548387096774194,20.174732148546383
990,231888,3,30.25,59,3,186,10777.314627777778,0,-0.25,-0.3728813559322034,-4.8077290960452155
990,231888,4,30.25,50,3,164,10493.65861111111,0,0.75,0.08,12.574427777777782
990,231888,5,31.359999999999996,48,3,168,11122.38,-1,-0.3599999999999959,-0.3541666666666667,-0.3812697231670275
990,231888,6,31.359999999999996,41,2,151,11104.079053287982,0,-0.3599999999999959,-0.07317073170731707,9.20350464576076
990,231888,7,31.359999999999996,42,2,148,11481.422743764173,-2,-31.359999999999996,0.19047619047619047,2.7392137728106936
990,231907,1,9.0,60,3,198,11380.435555555556,0,3.0,0.16666666666666666,-30.899238683127564
990,231907,2,12.25,62,3,208,9526.481234567902,0,10.75,-0.3548387096774194,20.174732148546383
990,231907,3,23.04,59,3,186,10777.314627777778,0,19.96,-0.3728813559322034,-4.8077290960452155
990,231907,4,43.559999999999995,50,3,164,10493.65861111111,0,9.440000000000005,0.08,12.574427777777782
990,231907,5,53.29,48,3,168,11122.38,-1,6.710000000000001,-0.3541666666666667,-0.3812697231670275
990,231907,6,60.839999999999996,41,2,151,11104.079053287982,0,-0.8399999999999963,-0.07317073170731707,9.20350464576076
990,231907,7,60.839999999999996,42,2,148,11481.422743764173,-1,41.160000000000004,0.19047619047619047,2.7392137728106936
1145,231894,1,78.02777777777776,60,1,198,11380.435555555556,0,-9.027777777777757,0.16666666666666666,-30.899238683127564
1145,231894,2,69.07456790123457,62,1,208,9526.481234567902,0,-8.074567901234573,-0.3548387096774194,20.174732148546383
1145,231894,3,61.46560000000001,59,1,186,10777.314627777778,0,-1.4656000000000091,-0.3728813559322034,-4.8077290960452155
1145,231894,4,60.839999999999996,50,1,164,10493.65861111111,0,-8.839999999999996,0.08,12.574427777777782
1145,231894,5,52.80444444444446,48,1,168,11122.38,0,12.195555555555543,-0.3541666666666667,-0.3812697231670275
1145,231894,6,65.37877551020408,41,1,151,11104.079053287982,0,-0.37877551020407907,-0.07317073170731707,9.20350464576076
1145,231894,7,65.84163265306121,42,1,148,11481.422743764173,0,0.15836734693878896,0.19047619047619047,2.7392137728106936
1163,231899,1,190.44000000000003,60,10,198,11380.435555555556,1,-29.440000000000026,0.16666666666666666,-30.899238683127564
1163,231899,2,161.29,62,11,208,9526.481234567902,-1,158.71,-0.3548387096774194,20.174732148546383
1163,231899,3,320.40999999999997,59,10,186,10777.314627777778,-2,-174.40999999999997,-0.3728813559322034,-4.8077290960452155
1163,231899,4,146.41,50,8,164,10493.65861111111,-8,-146.41,0.08,12.574427777777782
1163,231932,1,42.25,60,10,198,11380.435555555556,1,1.75,0.16666666666666666,-30.899238683127564
1163,231932,2,44.89,62,11,208,9526.481234567902,-1,8.11,-0.3548387096774194,20.174732148546383
1163,231932,3,53.29,59,10,186,10777.314627777778,-10,-53.29,-0.3728813559322034,-4.8077290960452155
1163,231937,1,72.25,60,10,198,11380.435555555556,1,6.75,0.16666666666666666,-30.899238683127564
1163,231937,2,79.21000000000001,62,11,208,9526.481234567902,-1,16.789999999999992,-0.3548387096774194,20.174732148546383
1163,231937,3,96.04000000000002,59,10,186,10777.314627777778,-2,13.95999999999998,-0.3728813559322034,-4.8077290960452155
1163,231937,4,110.25,50,8,164,10493.65861111111,-1,-0.25,0.08,12.574427777777782
1163,231937,5,110.25,48,7,168,11122.38,-2,-8.25,-0.3541666666666667,-0.3812697231670275
1163,231937,6,102.00999999999999,41,5,151,11104.079053287982,1,-2.009999999999991,-0.07317073170731707,9.20350464576076
1163,231937,7,100.0,42,6,148,11481.422743764173,-6,-100.0,0.19047619047619047,2.7392137728106936
1163,231939,1,25.0,60,10,198,11380.435555555556,1,6.0,0.16666666666666666,-30.899238683127564
1163,231939,2,31.359999999999996,62,11,208,9526.481234567902,-1,-2.359999999999996,-0.3548387096774194,20.174732148546383
1163,231939,3,29.160000000000004,59,10,186,10777.314627777778,-10,-29.160000000000004,-0.3728813559322034,-4.8077290960452155
1163,231952,1,16.0,60,10,198,11380.435555555556,1,9.0,0.16666666666666666,-30.899238683127564
1163,231952,2,25.0,62,11,208,9526.481234567902,-1,21.0,-0.3548387096774194,20.174732148546383
1163,231952,3,46.239999999999995,59,10,186,10777.314627777778,-2,10.760000000000005,-0.3728813559322034,-4.8077290960452155
1163,231952,4,57.76,50,8,164,10493.65861111111,-1,6.240000000000002,0.08,12.574427777777782
1163,231952,5,64.0,48,7,168,11122.38,-2,3.0,-0.3541666666666667,-0.3812697231670275
1163,231952,6,67.24,41,5,151,11104.079053287982,1,-3.239999999999995,-0.07317073170731707,9.20350464576076
1163,231952,7,64.0,42,6,148,11481.422743764173,-6,-64.0,0.19047619047619047,2.7392137728106936
1163,231960,1,118.81,60,10,198,11380.435555555556,1,-68.81,0.16666666666666666,-30.899238683127564
1163,231960,2,50.41,62,11,208,9526.481234567902,-1,6.590000000000003,-0.3548387096774194,20.174732148546383
1163,231960,3,57.76,59,10,186,10777.314627777778,-2,21.240000000000002,-0.3728813559322034,-4.8077290960452155
1163,231960,4,79.21000000000001,50,8,164,10493.65861111111,-1,4.789999999999992,0.08,12.574427777777782
1163,231960,5,84.63999999999999,48,7,168,11122.38,-7,-84.63999999999999,-0.3541666666666667,-0.3812697231670275
1163,231979,1,104.03999999999999,60,10,198,11380.435555555556,1,11.960000000000008,0.16666666666666666,-30.899238683127564
1163,231979,2,116.64000000000001,62,11,208,9526.481234567902,-1,-0.6400000000000148,-0.3548387096774194,20.174732148546383
1163,231979,3,116.64000000000001,59,10,186,10777.314627777778,-2,4.359999999999985,-0.3728813559322034,-4.8077290960452155
1163,231979,4,121.0,50,8,164,10493.65861111111,-1,6.0,0.08,12.574427777777782
1163,231979,5,127.69000000000001,48,7,168,11122.38,-2,-0.6900000000000119,-0.3541666666666667,-0.3812697231670275
1163,231979,6,127.69000000000001,41,5,151,11104.079053287982,1,-6.690000000000012,-0.07317073170731707,9.20350464576076
1163,231979,7,121.0,42,6,148,11481.422743764173,-2,-11.0,0.19047619047619047,2.7392137728106936
1163,231999,1,12.25,60,10,198,11380.435555555556,1,7.75,0.16666666666666666,-30.899238683127564
1163,231999,2,20.25,62,11,208,9526.481234567902,-1,19.75,-0.3548387096774194,20.174732148546383
1163,231999,3,40.96000000000001,59,10,186,10777.314627777778,-2,19.039999999999992,-0.3728813559322034,-4.8077290960452155
1163,231999,4,60.839999999999996,50,8,164,10493.65861111111,-1,60.160000000000004,0.08,12.574427777777782
1163,231999,5,121.0,48,7,168,11122.38,-7,-121.0,-0.3541666666666667,-0.3812697231670275
1163,232009,1,210.25,60,10,198,11380.435555555556,1,-14.25,0.16666666666666666,-30.899238683127564
1163,232009,2,196.0,62,11,208,9526.481234567902,-1,-45.0,-0.3548387096774194,20.174732148546383
1163,232009,3,151.29000000000002,59,10,186,10777.314627777778,-10,-151.29000000000002,-0.3728813559322034,-4.8077290960452155
1163,232018,1,38.440000000000005,60,10,198,11380.435555555556,1,3.559999999999995,0.16666666666666666,-30.899238683127564
1163,232018,2,42.25,62,11,208,9526.481234567902,-1,3.75,-0.3548387096774194,20.174732148546383
1163,232018,3,46.239999999999995,59,10,186,10777.314627777778,-2,13.760000000000005,-0.3728813559322034,-4.8077290960452155
1163,232018,4,60.839999999999996,50,8,164,10493.65861111111,-1,14.160000000000004,0.08,12.574427777777782
1163,232018,5,75.68999999999998,48,7,168,11122.38,-2,6.3100000000000165,-0.3541666666666667,-0.3812697231670275
1163,232018,6,82.80999999999999,41,5,151,11104.079053287982,1,3.190000000000012,-0.07317073170731707,9.20350464576076
1163,232018,7,86.49000000000001,42,6,148,11481.422743764173,-2,23.50999999999999,0.19047619047619047,2.7392137728106936
1163,235567,2,20.25,62,11,208,9526.481234567902,-11,-20.25,-0.3548387096774194,20.174732148546383
1163,305884,4,31.359999999999996,50,8,164,10493.65861111111,-1,7.640000000000004,0.08,12.574427777777782
1163,305884,5,39.69,48,7,168,11122.38,-2,9.310000000000002,-0.3541666666666667,-0.3812697231670275
1163,305884,6,49.0,41,5,151,11104.079053287982,1,0.0,-0.07317073170731707,9.20350464576076
1163,305884,7,49.0,42,6,148,11481.422743764173,-2,47.0,0.19047619047619047,2.7392137728106936
1163,455225,7,17.64,42,6,148,11481.422743764173,-2,20.36,0.19047619047619047,2.7392137728106936
825,231851,1,81.0,60,1,198,11380.435555555556,0,23.0,0.16666666666666666,-30.899238683127564
825,231851,2,104.03999999999999,62,1,208,9526.481234567902,0,5.960000000000008,-0.3548387096774194,20.174732148546383
825,231851,3,110.25,59,1,186,10777.314627777778,0,10.75,-0.3728813559322034,-4.8077290960452155
825,231851,4,121.0,50,1,164,10493.65861111111,0,-7.0,0.08,12.574427777777782
825,231851,5,114.48999999999998,48,1,168,11122.38,0,-4.489999999999981,-0.3541666666666667,-0.3812697231670275
825,231851,6,110.25,41,1,151,11104.079053287982,0,-0.25,-0.07317073170731707,9.20350464576076
825,231851,7,110.25,42,1,148,11481.422743764173,0,7.75,0.19047619047619047,2.7392137728106936
827,231873,1,1.0,60,5,198,11380.435555555556,1,3.0,0.16666666666666666,-30.899238683127564
827,231873,2,4.0,62,6,208,9526.481234567902,-6,-4.0,-0.3548387096774194,20.174732148546383
827,231875,1,4.0,60,5,198,11380.435555555556,1,2.0,0.16666666666666666,-30.899238683127564
827,231875,2,6.25,62,6,208,9526.481234567902,-3,-0.25,-0.3548387096774194,20.174732148546383
827,231875,3,6.25,59,3,186,10777.314627777778,0,0.75,-0.3728813559322034,-4.8077290960452155
827,231875,4,7.290000000000001,50,3,164,10493.65861111111,0,0.7099999999999991,0.08,12.574427777777782
827,231875,5,8.41,48,3,168,11122.38,0,0.5899999999999999,-0.3541666666666667,-0.3812697231670275
827,231875,6,9.0,41,3,151,11104.079053287982,0,0.0,-0.07317073170731707,9.20350464576076
827,231875,7,9.0,42,3,148,11481.422743764173,1,1.0,0.19047619047619047,2.7392137728106936
827,231944,1,2.25,60,5,198,11380.435555555556,1,-0.25,0.16666666666666666,-30.899238683127564
827,231944,2,2.25,62,6,208,9526.481234567902,-6,-2.25,-0.3548387096774194,20.174732148546383
827,231959,1,2.25,60,5,198,11380.435555555556,1,-0.25,0.16666666666666666,-30.899238683127564
827,231959,2,2.25,62,6,208,9526.481234567902,-3,0.75,-0.3548387096774194,20.174732148546383
827,231959,3,3.24,59,3,186,10777.314627777778,0,-1.2400000000000002,-0.3728813559322034,-4.8077290960452155
827,231959,4,2.8899999999999997,50,3,164,10493.65861111111,0,0.11000000000000032,0.08,12.574427777777782
827,231959,5,3.24,48,3,168,11122.38,0,-0.2400000000000002,-0.3541666666666667,-0.3812697231670275
827,231959,6,3.61,41,3,151,11104.079053287982,0,-0.6099999999999999,-0.07317073170731707,9.20350464576076
827,231959,7,3.61,42,3,148,11481.422743764173,1,0.3900000000000001,0.19047619047619047,2.7392137728106936
827,231981,1,4.0,60,5,198,11380.435555555556,1,0.0,0.16666666666666666,-30.899238683127564
827,231981,2,4.0,62,6,208,9526.481234567902,-6,-4.0,-0.3548387096774194,20.174732148546383
827,235561,2,1.0,62,6,208,9526.481234567902,-3,1.0,-0.3548387096774194,20.174732148546383
827,235561,3,2.5600000000000005,59,3,186,10777.314627777778,0,1.4399999999999995,-0.3728813559322034,-4.8077290960452155
827,235561,4,4.41,50,3,164,10493.65861111111,0,0.5899999999999999,0.08,12.574427777777782
827,235561,5,5.76,48,3,168,11122.38,0,-0.7599999999999998,-0.3541666666666667,-0.3812697231670275
827,235561,6,5.76,41,3,151,11104.079053287982,0,-0.7599999999999998,-0.07317073170731707,9.20350464576076
827,235561,7,5.76,42,3,148,11481.422743764173,1,3.24,0.19047619047619047,2.7392137728106936
1677,8259,1,2162.25,60,2,198,11380.435555555556,0,-164.25,0.16666666666666666,-30.899238683127564
1677,8259,2,1998.0900000000001,62,2,208,9526.481234567902,1,53.909999999999854,-0.3548387096774194,20.174732148546383
1677,8259,3,2052.0899999999997,59,3,186,10777.314627777778,0,156.9100000000003,-0.3728813559322034,-4.8077290960452155
1677,8259,4,2209.0,50,3,164,10493.65861111111,0,201.0,0.08,12.574427777777782
1677,8259,5,2410.81,48,3,168,11122.38,2,-68.80999999999995,-0.3541666666666667,-0.3812697231670275
1677,8259,6,2342.56,41,5,151,11104.079053287982,0,177.44000000000005,-0.07317073170731707,9.20350464576076
1677,8259,7,2520.0400000000004,42,5,148,11481.422743764173,-1,29.95999999999958,0.19047619047619047,2.7392137728106936
1677,8262,1,3136.0,60,2,198,11380.435555555556,0,-974.0,0.16666666666666666,-30.899238683127564
1677,8262,2,2162.25,62,2,208,9526.481234567902,1,1407.75,-0.3548387096774194,20.174732148546383
1677,8262,3,3570.0625,59,3,186,10777.314627777778,0,-321.0625,-0.3728813559322034,-4.8077290960452155
1677,8262,4,3249.0,50,3,164,10493.65861111111,0,243.0,0.08,12.574427777777782
1677,8262,5,3492.81,48,3,168,11122.38,2,107.19000000000005,-0.3541666666666667,-0.3812697231670275
1677,8262,6,3600.0,41,5,151,11104.079053287982,0,-178.0,-0.07317073170731707,9.20350464576076
1677,8262,7,3422.25,42,5,148,11481.422743764173,-1,177.75,0.19047619047619047,2.7392137728106936
1677,268657,3,1.0,59,3,186,10777.314627777778,0,0.0,-0.3728813559322034,-4.8077290960452155
1677,268657,4,1.9599999999999997,50,3,164,10493.65861111111,0,0.04000000000000026,0.08,12.574427777777782
1677,268657,5,2.5600000000000005,48,3,168,11122.38,2,-0.5600000000000005,-0.3541666666666667,-0.3812697231670275
1677,268657,6,2.5600000000000005,41,5,151,11104.079053287982,0,-0.5600000000000005,-0.07317073170731707,9.20350464576076
1677,268657,7,2.5600000000000005,42,5,148,11481.422743764173,-1,-0.5600000000000005,0.19047619047619047,2.7392137728106936
1677,345015,6,1.0,41,5,151,11104.079053287982,0,0.0,-0.07317073170731707,9.20350464576076
1677,345015,7,1.2100000000000002,42,5,148,11481.422743764173,-1,-0.2100000000000002,0.19047619047619047,2.7392137728106936
1677,345017,6,1.44,41,5,151,11104.079053287982,0,-0.43999999999999995,-0.07317073170731707,9.20350464576076
1677,345017,7,1.44,42,5,148,11481.422743764173,-5,-1.44,0.19047619047619047,2.7392137728106936
135,235566,2,1.0,62,1,208,9526.481234567902,0,0.0,-0.3548387096774194,20.174732148546383
135,235566,3,1.9599999999999997,59,1,186,10777.314627777778,2,-0.9599999999999997,-0.3728813559322034,-4.8077290960452155
135,235566,4,1.9599999999999997,50,3,164,10493.65861111111,2,0.04000000000000026,0.08,12.574427777777782
135,235566,5,2.25,48,5,168,11122.38,0,-0.25,-0.3541666666666667,-0.3812697231670275
135,235566,6,2.25,41,5,151,11104.079053287982,-5,-2.25,-0.07317073170731707,9.20350464576076
135,305878,4,1.6900000000000002,50,3,164,10493.65861111111,2,-0.6900000000000002,0.08,12.574427777777782
135,305878,5,1.9599999999999997,48,5,168,11122.38,0,0.04000000000000026,-0.3541666666666667,-0.3812697231670275
135,305878,6,2.5600000000000005,41,5,151,11104.079053287982,-1,1.4399999999999995,-0.07317073170731707,9.20350464576076
135,305878,7,4.0,42,4,148,11481.422743764173,-4,-4.0,0.19047619047619047,2.7392137728106936
135,305880,4,1.44,50,3,164,10493.65861111111,2,1.56,0.08,12.574427777777782
135,305880,5,3.61,48,5,168,11122.38,0,0.3900000000000001,-0.3541666666666667,-0.3812697231670275
135,305880,6,4.0,41,5,151,11104.079053287982,-1,0.0,-0.07317073170731707,9.20350464576076
135,305880,7,4.840000000000001,42,4,148,11481.422743764173,1,-0.8400000000000007,0.19047619047619047,2.7392137728106936
135,325687,5,1.44,48,5,168,11122.38,-5,-1.44,-0.3541666666666667,-0.3812697231670275
135,325689,5,3.24,48,5,168,11122.38,0,2.76,-0.3541666666666667,-0.3812697231670275
135,325689,6,6.25,41,5,151,11104.079053287982,-1,4.75,-0.07317073170731707,9.20350464576076
135,325689,7,11.559999999999999,42,4,148,11481.422743764173,1,0.4400000000000013,0.19047619047619047,2.7392137728106936
135,345014,6,1.0,41,5,151,11104.079053287982,-1,0.0,-0.07317073170731707,9.20350464576076
135,345014,7,1.44,42,4,148,11481.422743764173,1,-0.43999999999999995,0.19047619047619047,2.7392137728106936
487,231845,1,25.0,60,3,198,11380.435555555556,0,0.0,0.16666666666666666,-30.899238683127564
487,231845,2,25.0,62,3,208,9526.481234567902,0,7.0,-0.3548387096774194,20.174732148546383
