species,TreeID,census,e,Cluster,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
990,7278,2,1011.24,2,59,3,176,19394.18712222222,-1,466.76,0.2711864406779661,114.98381172316387
990,7278,3,1478.4025000000001,2,58,2,192,26178.23201388889,0,-175.40250000000015,-0.13793103448275862,-59.59142763409965
990,7278,4,1303.21,2,52,2,184,22721.92921111111,1,13.789999999999964,-0.11538461538461539,-233.28361175213675
990,7278,5,1317.6899999999998,2,51,3,178,10591.1814,0,80.31000000000017,0.6078431372549019,9.494555010893237
990,7278,6,1398.76,2,57,3,209,11075.403705555555,0,37.24000000000001,-0.5789473684210527,9.48905799220276
990,7278,7,1436.4099999999999,2,53,3,176,11616.280011111112,1,29.590000000000146,-0.20754716981132076,4.348504192872085
990,204952,1,1.0,2,58,3,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
990,204952,2,1.0,2,59,3,176,19394.18712222222,-1,0.0,0.2711864406779661,114.98381172316387
990,204952,3,1.9599999999999997,2,58,2,192,26178.23201388889,0,-0.9599999999999997,-0.13793103448275862,-59.59142763409965
990,204952,4,1.6900000000000002,2,52,2,184,22721.92921111111,1,0.30999999999999983,-0.11538461538461539,-233.28361175213675
990,204952,5,2.25,2,51,3,178,10591.1814,-3,-2.25,0.6078431372549019,9.494555010893237
990,204965,1,1.5625,2,58,3,170,24639.912253086422,0,-0.5625,0.10344827586206896,-90.44353673903794
990,204965,2,1.5625,2,59,3,176,19394.18712222222,-3,-1.5625,0.2711864406779661,114.98381172316387
990,204965,5,1.6900000000000002,2,51,3,178,10591.1814,0,2.3099999999999996,0.6078431372549019,9.494555010893237
990,204965,6,4.0,2,57,3,209,11075.403705555555,0,0.0,-0.5789473684210527,9.48905799220276
990,204965,7,4.0,2,53,3,176,11616.280011111112,1,0.0,-0.20754716981132076,4.348504192872085
990,348581,6,2.25,2,57,3,209,11075.403705555555,0,0.75,-0.5789473684210527,9.48905799220276
990,348581,7,3.24,2,53,3,176,11616.280011111112,1,-0.2400000000000002,-0.20754716981132076,4.348504192872085
1122,204938,1,38.440000000000005,2,58,1,170,24639.912253086422,0,12.559999999999995,0.10344827586206896,-90.44353673903794
1122,204938,2,51.84,2,59,1,176,19394.18712222222,0,12.159999999999997,0.2711864406779661,114.98381172316387
1122,204938,3,64.0,2,58,1,192,26178.23201388889,0,6.0,-0.13793103448275862,-59.59142763409965
1122,204938,4,70.56,2,52,1,184,22721.92921111111,0,4.439999999999998,-0.11538461538461539,-233.28361175213675
1122,204938,5,75.68999999999998,2,51,1,178,10591.1814,0,34.31000000000002,0.6078431372549019,9.494555010893237
1122,204938,6,110.25,2,57,1,209,11075.403705555555,0,-0.25,-0.5789473684210527,9.48905799220276
90,204959,1,12.25,4,58,2,170,24639.912253086422,-2,-12.25,0.10344827586206896,-90.44353673903794
90,205020,1,9.0,4,58,2,170,24639.912253086422,-1,0.0,0.10344827586206896,-90.44353673903794
90,458274,7,6.760000000000001,4,53,2,176,11616.280011111112,0,-0.7600000000000007,-0.20754716981132076,4.348504192872085
90,458276,7,11.559999999999999,4,53,2,176,11616.280011111112,0,-0.5599999999999987,-0.20754716981132076,4.348504192872085
1145,204882,1,58.43753086419752,4,58,2,170,24639.912253086422,0,2.5624691358024805,0.10344827586206896,-90.44353673903794
1145,204882,2,61.15240000000001,4,59,2,176,19394.18712222222,-2,-61.15240000000001,0.2711864406779661,114.98381172316387
1145,204882,4,27.5625,4,52,5,184,22721.92921111111,0,-5.5625,-0.11538461538461539,-233.28361175213675
1145,204882,5,22.090000000000003,4,51,5,178,10591.1814,3,25.909999999999997,0.6078431372549019,9.494555010893237
1145,204882,6,48.3025,4,57,8,209,11075.403705555555,0,6.697499999999998,-0.5789473684210527,9.48905799220276
1145,204882,7,55.25444444444444,4,53,8,176,11616.280011111112,-1,23.745555555555562,-0.20754716981132076,4.348504192872085
1145,204974,1,72.25,4,58,2,170,24639.912253086422,0,2.75,0.10344827586206896,-90.44353673903794
1145,204974,2,75.11111111111113,4,59,2,176,19394.18712222222,0,1.8888888888888715,0.2711864406779661,114.98381172316387
1145,204974,3,77.44000000000001,4,58,2,192,26178.23201388889,3,5.559999999999988,-0.13793103448275862,-59.59142763409965
1145,204974,4,83.9056,4,52,5,184,22721.92921111111,0,-1.9056000000000068,-0.11538461538461539,-233.28361175213675
1145,204974,5,82.4464,4,51,5,178,10591.1814,3,14.553600000000003,0.6078431372549019,9.494555010893237
1145,204974,6,97.61439999999997,4,57,8,209,11075.403705555555,0,-2.614399999999975,-0.5789473684210527,9.48905799220276
1145,204974,7,95.64839999999998,4,53,8,176,11616.280011111112,-1,-18.64839999999998,-0.20754716981132076,4.348504192872085
1145,273766,3,49.0,4,58,2,192,26178.23201388889,3,21.0,-0.13793103448275862,-59.59142763409965
1145,273766,4,70.56,4,52,5,184,22721.92921111111,0,43.44,-0.11538461538461539,-233.28361175213675
1145,273766,5,114.48999999999998,4,51,5,178,10591.1814,3,-10.48999999999998,0.6078431372549019,9.494555010893237
1145,273766,6,104.03999999999999,4,57,8,209,11075.403705555555,0,12.960000000000008,-0.5789473684210527,9.48905799220276
1145,273766,7,117.7225,4,53,8,176,11616.280011111112,-1,1.2775000000000034,-0.20754716981132076,4.348504192872085
1145,308693,4,31.359999999999996,4,52,5,184,22721.92921111111,0,14.640000000000004,-0.11538461538461539,-233.28361175213675
1145,308693,5,46.239999999999995,4,51,5,178,10591.1814,3,74.76,0.6078431372549019,9.494555010893237
1145,308693,6,121.0,4,57,8,209,11075.403705555555,0,-42.0,-0.5789473684210527,9.48905799220276
1145,308693,7,79.80444444444444,4,53,8,176,11616.280011111112,-1,0.1955555555555577,-0.20754716981132076,4.348504192872085
1145,308697,4,50.41,4,52,5,184,22721.92921111111,0,19.590000000000003,-0.11538461538461539,-233.28361175213675
1145,308697,5,70.56,4,51,5,178,10591.1814,3,50.44,0.6078431372549019,9.494555010893237
1145,308697,6,121.0,4,57,8,209,11075.403705555555,0,-73.0,-0.5789473684210527,9.48905799220276
1145,308697,7,48.1636,4,53,8,176,11616.280011111112,-1,2.8363999999999976,-0.20754716981132076,4.348504192872085
1145,347039,6,33.64,4,57,8,209,11075.403705555555,-8,-33.64,-0.5789473684210527,9.48905799220276
1145,348552,6,24.010000000000005,4,57,8,209,11075.403705555555,0,17.989999999999995,-0.5789473684210527,9.48905799220276
1145,348552,7,42.25,4,53,8,176,11616.280011111112,-1,11.75,-0.20754716981132076,4.348504192872085
1145,348554,6,44.89,4,57,8,209,11075.403705555555,0,14.11,-0.5789473684210527,9.48905799220276
1145,348554,7,59.290000000000006,4,53,8,176,11616.280011111112,-8,-59.290000000000006,-0.20754716981132076,4.348504192872085
1145,458269,7,28.09,4,53,8,176,11616.280011111112,-1,7.91,-0.20754716981132076,4.348504192872085
1163,204914,1,144.0,4,58,2,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
1163,204914,2,144.0,4,59,2,176,19394.18712222222,2,0.0,0.2711864406779661,114.98381172316387
1163,204914,3,144.0,4,58,4,192,26178.23201388889,0,-5.0,-0.13793103448275862,-59.59142763409965
1163,204914,4,139.24,4,52,4,184,22721.92921111111,0,6.759999999999991,-0.11538461538461539,-233.28361175213675
1163,204914,5,146.41,4,51,4,178,10591.1814,-3,27.590000000000003,0.6078431372549019,9.494555010893237
1163,204914,6,174.23999999999998,4,57,1,209,11075.403705555555,0,-40.23999999999998,-0.5789473684210527,9.48905799220276
1163,204914,7,134.56,4,53,1,176,11616.280011111112,0,-0.5600000000000023,-0.20754716981132076,4.348504192872085
1163,204934,1,60.839999999999996,4,58,2,170,24639.912253086422,0,51.160000000000004,0.10344827586206896,-90.44353673903794
1163,204934,2,112.36,4,59,2,176,19394.18712222222,2,-6.359999999999999,0.2711864406779661,114.98381172316387
1163,204934,3,106.09000000000002,4,58,4,192,26178.23201388889,0,-0.09000000000001762,-0.13793103448275862,-59.59142763409965
1163,204934,4,106.09000000000002,4,52,4,184,22721.92921111111,0,-0.09000000000001762,-0.11538461538461539,-233.28361175213675
1163,204934,5,106.09000000000002,4,51,4,178,10591.1814,-4,-106.09000000000002,0.6078431372549019,9.494555010893237
1163,273760,3,21.159999999999997,4,58,4,192,26178.23201388889,0,-0.1599999999999966,-0.13793103448275862,-59.59142763409965
1163,273760,4,21.159999999999997,4,52,4,184,22721.92921111111,0,1.8400000000000034,-0.11538461538461539,-233.28361175213675
1163,273760,5,23.04,4,51,4,178,10591.1814,-4,-23.04,0.6078431372549019,9.494555010893237
1163,273789,3,27.040000000000003,4,58,4,192,26178.23201388889,0,14.959999999999997,-0.13793103448275862,-59.59142763409965
1163,273789,4,42.25,4,52,4,184,22721.92921111111,0,34.75,-0.11538461538461539,-233.28361175213675
1163,273789,5,77.44000000000001,4,51,4,178,10591.1814,-4,-77.44000000000001,0.6078431372549019,9.494555010893237
540,348592,6,9.610000000000001,3,57,1,209,11075.403705555555,0,34.39,-0.5789473684210527,9.48905799220276
540,348592,7,44.89,3,53,1,176,11616.280011111112,0,89.11,-0.20754716981132076,4.348504192872085
825,204892,1,1.0,3,58,2,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
825,204892,2,1.0,3,59,2,176,19394.18712222222,0,3.0,0.2711864406779661,114.98381172316387
825,204892,3,4.2025,3,58,2,192,26178.23201388889,0,-2.2024999999999997,-0.13793103448275862,-59.59142763409965
825,204892,4,2.25,3,52,2,184,22721.92921111111,0,0.75,-0.11538461538461539,-233.28361175213675
825,204892,5,3.4225000000000003,3,51,2,178,10591.1814,0,9.5775,0.6078431372549019,9.494555010893237
825,204896,1,2.25,3,58,2,170,24639.912253086422,0,-0.25,0.10344827586206896,-90.44353673903794
825,204896,2,2.25,3,59,2,176,19394.18712222222,0,-0.25,0.2711864406779661,114.98381172316387
825,204896,3,2.5600000000000005,3,58,2,192,26178.23201388889,0,4.4399999999999995,-0.13793103448275862,-59.59142763409965
825,204896,4,7.290000000000001,3,52,2,184,22721.92921111111,0,0.7099999999999991,-0.11538461538461539,-233.28361175213675
825,204896,5,8.41,3,51,2,178,10591.1814,0,-2.41,0.6078431372549019,9.494555010893237
827,204885,1,1.0,3,58,5,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
827,204885,2,1.0,3,59,5,176,19394.18712222222,0,0.0,0.2711864406779661,114.98381172316387
827,204885,3,1.9599999999999997,3,58,5,192,26178.23201388889,0,0.04000000000000026,-0.13793103448275862,-59.59142763409965
827,204885,4,2.5600000000000005,3,52,5,184,22721.92921111111,1,-0.5600000000000005,-0.11538461538461539,-233.28361175213675
827,204885,5,2.8899999999999997,3,51,6,178,10591.1814,3,2.1100000000000003,0.6078431372549019,9.494555010893237
827,204885,6,5.289999999999999,3,57,9,209,11075.403705555555,-4,0.7100000000000009,-0.5789473684210527,9.48905799220276
827,204885,7,6.25,3,53,5,176,11616.280011111112,0,-0.25,-0.20754716981132076,4.348504192872085
827,204944,1,2.25,3,58,5,170,24639.912253086422,0,-0.25,0.10344827586206896,-90.44353673903794
827,204944,2,2.25,3,59,5,176,19394.18712222222,0,0.75,0.2711864406779661,114.98381172316387
827,204944,3,3.24,3,58,5,192,26178.23201388889,0,-0.2400000000000002,-0.13793103448275862,-59.59142763409965
827,204944,4,3.24,3,52,5,184,22721.92921111111,1,0.7599999999999998,-0.11538461538461539,-233.28361175213675
827,204944,5,4.840000000000001,3,51,6,178,10591.1814,3,5.159999999999999,0.6078431372549019,9.494555010893237
827,204944,6,10.889999999999999,3,57,9,209,11075.403705555555,-9,-10.889999999999999,-0.5789473684210527,9.48905799220276
827,204967,1,6.25,3,58,5,170,24639.912253086422,0,-0.25,0.10344827586206896,-90.44353673903794
827,204967,2,6.25,3,59,5,176,19394.18712222222,0,2.75,0.2711864406779661,114.98381172316387
827,204967,3,9.610000000000001,3,58,5,192,26178.23201388889,0,1.3899999999999988,-0.13793103448275862,-59.59142763409965
827,204967,4,11.559999999999999,3,52,5,184,22721.92921111111,1,0.4400000000000013,-0.11538461538461539,-233.28361175213675
827,204967,5,12.25,3,51,6,178,10591.1814,3,0.75,0.6078431372549019,9.494555010893237
827,204967,6,13.690000000000001,3,57,9,209,11075.403705555555,-4,-0.6900000000000013,-0.5789473684210527,9.48905799220276
827,204967,7,13.690000000000001,3,53,5,176,11616.280011111112,0,-0.6900000000000013,-0.20754716981132076,4.348504192872085
827,204989,1,4.0,3,58,5,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
827,204989,2,4.0,3,59,5,176,19394.18712222222,0,3.0,0.2711864406779661,114.98381172316387
827,204989,3,7.290000000000001,3,58,5,192,26178.23201388889,0,-0.2900000000000009,-0.13793103448275862,-59.59142763409965
827,204989,4,7.290000000000001,3,52,5,184,22721.92921111111,1,-0.2900000000000009,-0.11538461538461539,-233.28361175213675
827,204989,5,7.290000000000001,3,51,6,178,10591.1814,-6,-7.290000000000001,0.6078431372549019,9.494555010893237
827,205001,1,2.25,3,58,5,170,24639.912253086422,0,-0.25,0.10344827586206896,-90.44353673903794
827,205001,2,2.25,3,59,5,176,19394.18712222222,0,1.75,0.2711864406779661,114.98381172316387
827,205001,3,4.840000000000001,3,58,5,192,26178.23201388889,0,0.15999999999999925,-0.13793103448275862,-59.59142763409965
827,205001,4,5.289999999999999,3,52,5,184,22721.92921111111,1,1.7100000000000009,-0.11538461538461539,-233.28361175213675
827,205001,5,7.290000000000001,3,51,6,178,10591.1814,3,2.709999999999999,0.6078431372549019,9.494555010893237
827,205001,6,10.889999999999999,3,57,9,209,11075.403705555555,-4,-0.8899999999999988,-0.5789473684210527,9.48905799220276
827,205001,7,10.889999999999999,3,53,5,176,11616.280011111112,0,-0.8899999999999988,-0.20754716981132076,4.348504192872085
827,328957,5,1.2100000000000002,3,51,6,178,10591.1814,3,0.7899999999999998,0.6078431372549019,9.494555010893237
827,328957,6,2.5600000000000005,3,57,9,209,11075.403705555555,-4,1.4399999999999995,-0.5789473684210527,9.48905799220276
827,328957,7,4.0,3,53,5,176,11616.280011111112,0,1.0,-0.20754716981132076,4.348504192872085
827,347044,6,3.24,3,57,9,209,11075.403705555555,-9,-3.24,-0.5789473684210527,9.48905799220276
827,348556,6,1.6900000000000002,3,57,9,209,11075.403705555555,-9,-1.6900000000000002,-0.5789473684210527,9.48905799220276
827,348574,6,4.41,3,57,9,209,11075.403705555555,-4,6.59,-0.5789473684210527,9.48905799220276
827,348574,7,11.559999999999999,3,53,5,176,11616.280011111112,0,-0.5599999999999987,-0.20754716981132076,4.348504192872085
827,348579,6,1.2100000000000002,3,57,9,209,11075.403705555555,-9,-1.2100000000000002,-0.5789473684210527,9.48905799220276
1677,7283,1,400.0,4,58,1,170,24639.912253086422,1,36.0,0.10344827586206896,-90.44353673903794
1677,7283,2,436.80999999999995,4,59,2,176,19394.18712222222,1,82.19000000000005,0.2711864406779661,114.98381172316387
1677,7283,3,519.84,4,58,3,192,26178.23201388889,1,36.15999999999997,-0.13793103448275862,-59.59142763409965
1677,7283,4,556.96,4,52,4,184,22721.92921111111,4,68.03999999999996,-0.11538461538461539,-233.28361175213675
1677,7283,5,625.0,4,51,8,178,10591.1814,4,45.0,0.6078431372549019,9.494555010893237
1677,7283,6,670.81,4,57,12,209,11075.403705555555,2,20.190000000000055,-0.5789473684210527,9.48905799220276
1677,7283,7,691.69,4,53,14,176,11616.280011111112,-1,-0.6900000000000546,-0.20754716981132076,4.348504192872085
1677,239609,2,1.0,4,59,2,176,19394.18712222222,1,0.0,0.2711864406779661,114.98381172316387
1677,239609,3,1.2100000000000002,4,58,3,192,26178.23201388889,1,-0.2100000000000002,-0.13793103448275862,-59.59142763409965
1677,239609,4,1.2100000000000002,4,52,4,184,22721.92921111111,4,-0.2100000000000002,-0.11538461538461539,-233.28361175213675
1677,239609,5,1.2100000000000002,4,51,8,178,10591.1814,4,0.7899999999999998,0.6078431372549019,9.494555010893237
1677,239609,6,2.25,4,57,12,209,11075.403705555555,-12,-2.25,-0.5789473684210527,9.48905799220276
1677,273768,3,1.2100000000000002,4,58,3,192,26178.23201388889,1,-0.2100000000000002,-0.13793103448275862,-59.59142763409965
1677,273768,4,1.44,4,52,4,184,22721.92921111111,4,-0.43999999999999995,-0.11538461538461539,-233.28361175213675
1677,273768,5,1.6900000000000002,4,51,8,178,10591.1814,4,4.31,0.6078431372549019,9.494555010893237
1677,273768,6,6.760000000000001,4,57,12,209,11075.403705555555,2,1.2399999999999993,-0.5789473684210527,9.48905799220276
1677,273768,7,8.41,4,53,14,176,11616.280011111112,-1,0.5899999999999999,-0.20754716981132076,4.348504192872085
1677,308694,4,1.0,4,52,4,184,22721.92921111111,4,0.0,-0.11538461538461539,-233.28361175213675
1677,308694,5,1.9599999999999997,4,51,8,178,10591.1814,4,10.040000000000001,0.6078431372549019,9.494555010893237
1677,308694,6,12.96,4,57,12,209,11075.403705555555,2,2.039999999999999,-0.5789473684210527,9.48905799220276
1677,308694,7,15.209999999999999,4,53,14,176,11616.280011111112,-1,-0.20999999999999908,-0.20754716981132076,4.348504192872085
1677,328787,5,1.2100000000000002,4,51,8,178,10591.1814,4,0.7899999999999998,0.6078431372549019,9.494555010893237
1677,328787,6,2.5600000000000005,4,57,12,209,11075.403705555555,2,0.4399999999999995,-0.5789473684210527,9.48905799220276
1677,328787,7,3.24,4,53,14,176,11616.280011111112,-1,-0.2400000000000002,-0.20754716981132076,4.348504192872085
1677,328792,5,1.0,4,51,8,178,10591.1814,-8,-1.0,0.6078431372549019,9.494555010893237
1677,328796,5,1.2100000000000002,4,51,8,178,10591.1814,4,5.79,0.6078431372549019,9.494555010893237
1677,328796,6,7.290000000000001,4,57,12,209,11075.403705555555,2,1.709999999999999,-0.5789473684210527,9.48905799220276
1677,328796,7,9.0,4,53,14,176,11616.280011111112,-1,0.0,-0.20754716981132076,4.348504192872085
1677,328956,5,1.6900000000000002,4,51,8,178,10591.1814,-8,-1.6900000000000002,0.6078431372549019,9.494555010893237
1677,347042,6,4.41,4,57,12,209,11075.403705555555,2,-0.41000000000000014,-0.5789473684210527,9.48905799220276
1677,347042,7,4.840000000000001,4,53,14,176,11616.280011111112,-1,-0.8400000000000007,-0.20754716981132076,4.348504192872085
1677,348565,6,10.240000000000002,4,57,12,209,11075.403705555555,2,-0.240000000000002,-0.5789473684210527,9.48905799220276
1677,348565,7,10.889999999999999,4,53,14,176,11616.280011111112,-1,0.11000000000000121,-0.20754716981132076,4.348504192872085
1677,348572,6,2.8899999999999997,4,57,12,209,11075.403705555555,2,0.11000000000000032,-0.5789473684210527,9.48905799220276
1677,348572,7,3.24,4,53,14,176,11616.280011111112,-1,-0.2400000000000002,-0.20754716981132076,4.348504192872085
1677,348583,6,1.6900000000000002,4,57,12,209,11075.403705555555,2,-0.6900000000000002,-0.5789473684210527,9.48905799220276
1677,348583,7,1.6900000000000002,4,53,14,176,11616.280011111112,-14,-1.6900000000000002,-0.20754716981132076,4.348504192872085
1677,348605,6,2.5600000000000005,4,57,12,209,11075.403705555555,2,0.4399999999999995,-0.5789473684210527,9.48905799220276
1677,348605,7,3.24,4,53,14,176,11616.280011111112,-14,-3.24,-0.20754716981132076,4.348504192872085
1677,348607,6,6.760000000000001,4,57,12,209,11075.403705555555,2,2.2399999999999993,-0.5789473684210527,9.48905799220276
1677,348607,7,9.610000000000001,4,53,14,176,11616.280011111112,-1,5.389999999999999,-0.20754716981132076,4.348504192872085
1677,458260,7,1.44,4,53,14,176,11616.280011111112,-1,0.56,-0.20754716981132076,4.348504192872085
1677,458264,7,1.44,4,53,14,176,11616.280011111112,-1,-0.43999999999999995,-0.20754716981132076,4.348504192872085
1677,458267,7,1.2100000000000002,4,53,14,176,11616.280011111112,-1,0.7899999999999998,-0.20754716981132076,4.348504192872085
828,204895,1,1.0,3,58,4,170,24639.912253086422,0,0.0,0.10344827586206896,-90.44353673903794
828,204895,2,1.0,3,59,4,176,19394.18712222222,0,0.0,0.2711864406779661,114.98381172316387
828,204895,3,1.9599999999999997,3,58,4,192,26178.23201388889,-1,-0.9599999999999997,-0.13793103448275862,-59.59142763409965
828,204895,4,1.9599999999999997,3,52,3,184,22721.92921111111,1,0.04000000000000026,-0.11538461538461539,-233.28361175213675
828,204895,5,2.25,3,51,4,178,10591.1814,1,1.75,0.6078431372549019,9.494555010893237
828,204895,6,4.41,3,57,5,209,11075.403705555555,-5,-4.41,-0.5789473684210527,9.48905799220276
828,204900,1,12.25,3,58,4,170,24639.912253086422,0,3.75,0.10344827586206896,-90.44353673903794
828,204900,2,16.0,3,59,4,176,19394.18712222222,0,9.0,0.2711864406779661,114.98381172316387
828,204900,3,25.0,3,58,4,192,26178.23201388889,-1,7.0,-0.13793103448275862,-59.59142763409965
